x,y
0.0,0.0
0.004004004004004004,0.07540206458240159
0.008008008008008008,0.1503748218139367
0.012012012012012012,0.22449140863757258
0.016016016016016016,0.2973298366671723
0.02002002002002002,0.3684753948102499
0.024024024024024024,0.4375230104569043
0.028028028028028028,0.5040795557913247
0.03203203203203203,0.5677660860947078
0.036036036036036036,0.6282199972956423
0.04004004004004004,0.6850970904837809
0.044044044044044044,0.738073531632339
0.04804804804804805,0.7868476953715899
0.05205205205205205,0.8311418823156935
0.056056056056056056,0.8707039001651276
0.06006006006006006,0.9053084995825966
0.06406406406406406,0.934758656667151
0.06806806806806806,0.9588866947246497
0.07207207207207207,0.9775552389476861
0.07607607607607608,0.9906579985694317
0.08008008008008008,0.9981203720381463
0.08408408408408408,0.9998998717667489
0.08808808808808809,0.9959863660391044
0.0920920920920921,0.9864021366957145
0.0960960960960961,0.9712017522703763
0.10010010010010009,0.9504717573001116
0.1041041041041041,0.9243301795773085
0.10810810810810811,0.8929258581495685
0.11211211211211211,0.8564375958933458
0.11611611611611611,0.8150731414862624
0.12012012012012012,0.769068006574317
0.12412412412412413,0.7186841248685382
0.12812812812812813,0.6642083608056142
0.13213213213213212,0.6059508762635484
0.13613613613613612,0.5442433646315792
0.14014014014014015,0.47943716228880995
0.14414414414414414,0.4119012482439928
0.14814814814814814,0.3420201433256689
0.15215215215215216,0.27019172088378185
0.15615615615615616,0.19682494146770554
0.16016016016016016,0.12233752437845731
0.16416416416416416,0.047153569352305746
0.16816816816816815,-0.02829885808311759
0.17217217217217218,-0.10359016383223928
0.17617617617617617,-0.17829167115797592
0.18018018018018017,-0.25197806138512474
0.1841841841841842,-0.324229795484371
0.1881881881881882,-0.39463550274944087
0.1921921921921922,-0.46279432296729867
0.1961961961961962,-0.5283181887460511
0.20020020020020018,-0.5908340350059578
0.2042042042042042,-0.6499859230536468
0.2082082082082082,-0.7054370671459529
0.2122122122122122,-0.7568717520049916
0.21621621621621623,-0.8039971303669406
0.22022022022022023,-0.8465448903300604
0.22422422422422422,-0.8842727830087779
0.22822822822822822,-0.9169660017960133
0.23223223223223222,-0.9444384053808287
0.23623623623623624,-0.9665335775580413
0.24024024024024024,-0.9831257177957041
0.24424424424424424,-0.9941203574899392
0.24824824824824826,-0.9994548978290693
0.25225225225225223,-0.9990989662046815
0.25625625625625625,-0.9930545891403677
0.2602602602602603,-0.9813561807535595
0.26426426426426425,-0.9640703468161508
0.2682682682682683,-0.9412955055295033
0.27227227227227224,-0.9131613271729835
0.27627627627627627,-0.8798279958164293
0.2802802802802803,-0.8414852973000504
0.28428428428428426,-0.7983515386744063
0.2882882882882883,-0.7506723052527245
0.2922922922922923,-0.6987190623523674
0.2962962962962963,-0.6427876096865396
0.3003003003003003,-0.5831963972062733
0.30430430430430433,-0.5202847119815784
0.3083083083083083,-0.45441074644487806
0.3123123123123123,-0.38594955899532896
0.3163163163163163,-0.3152909385755031
0.3203203203203203,-0.24283718537858734
0.32432432432432434,-0.16900082032184882
0.3283283283283283,-0.0942022363276264
0.33233233233233234,-0.018867304784467676
0.3363363363363363,0.056575049183791346
0.34034034034034033,0.13169528883562306
0.34434434434434436,0.2060657114116925
0.3483483483483483,0.2792628832928296
0.35235235235235235,0.3508700508513305
0.3563563563563564,0.42047951326921473
0.36036036036036034,0.48769494381363376
0.36436436436436437,0.5521336463530699
