x,y
0.0,0.0
0.004004004004004004,0.10055730997177743
0.008008008008008008,0.20066939217730287
0.012012012012012012,0.29989347321997417
0.016016016016016016,0.3977916745193402
0.02002002002002002,0.49393342499054593
0.024024024024024024,0.587897832270841
0.028028028028028028,0.6792759990431937
0.03203203203203203,0.7676732713195124
0.036036036036036036,0.8527114059332148
0.04004004004004004,0.9340306449506725
0.044044044044044044,1.011291685240805
0.04804804804804805,1.0841775320387623
0.05205205205205205,1.1523952259998373
0.056056056056056056,1.215677433959718
0.06006006006006006,1.2737838943928466
0.06406406406406406,1.3265027093875483
0.06806806806806806,1.3736514758300566
0.07207207207207207,1.4150782494045904
0.07607607607607608,1.4506623359680426
0.08008008008008008,1.4803149058401939
0.08408408408408408,1.5039794275580736
0.08808808808808809,1.5216319186704252
0.0920920920920921,1.5332810121893419
0.0960960960960961,1.538967838365084
0.10010010010010009,1.5387657225009166
0.1041041041041041,1.5327797005715256
0.10810810810810811,1.5211458554452109
0.11211211211211211,1.5040304775307398
0.11611611611611611,1.4816290546686344
0.12012012012012012,1.4541650970580977
0.12412412412412413,1.4218888039492221
0.12812812812812813,1.3850755797301992
0.13213213213213212,1.3440244078958874
0.13613613613613612,1.299056092192378
0.14014014014014015,1.2505113749875347
0.14414414414414414,1.1987489436155827
0.14814814814814814,1.1441433360807127
0.15215215215215216,1.0870827580766873
0.15615615615615616,1.0279668237833992
0.16016016016016016,0.9672042333342751
0.16416416416416416,0.9052104002079933
0.16816816816816815,0.8424050420820098
0.17217217217217218,0.7792097488923803
0.17617617617617617,0.7160455419730513
0.18018018018018017,0.6533304381974718
0.1841841841841842,0.5914770330157981
0.1881881881881882,0.530890116172237
0.1921921921921922,0.4719643336998523
0.1961961961961962,0.41508190952553015
0.20020020020020018,0.36061043967721884
0.2042042042042042,0.30890077167100294
0.2082082082082082,0.2602849811694017
0.2122122122122122,0.21507445744724196
0.21621621621621623,0.1735581085807456
0.22022022022022023,0.1360006965925673
0.22422422422422422,0.1026413120443821
0.22822822822822822,0.07369199677341842
0.23223223223223222,0.049336522624595536
0.23623623623623624,0.02972933314051307
0.24024024024024024,0.014994654242442174
0.24424424424424424,0.005225778972041684
0.24824824824824826,0.0004845303712244231
0.25225225225225223,0.0008009055620673555
0.25625625625625625,0.00617290305571172
0.2602602602602603,0.016566534274683797
0.26426426426426425,0.03191601922295362
0.2682682682682683,0.052124165188307425
0.27227227227227224,0.0770629263182151
0.27627627627627627,0.1065741408792853
0.2802802802802803,0.14047044199745629
0.28428428428428426,0.17853633668708624
0.2882882882882883,0.22052944701765176
0.2922922922922923,0.2661819063423716
0.2962962962962963,0.3152019026289493
0.3003003003003003,0.3672753600938382
0.30430430430430433,0.4220677495527402
0.3083083083083083,0.4792260171659682
0.3123123123123123,0.5383806205819794
0.3163163163163163,0.5991476608696626
0.3203203203203203,0.6611310980834288
0.32432432432432434,0.7239250378277197
0.3283283283283283,0.7871160757821807
0.33233233233233234,0.8502856868175314
0.3363363363363363,0.9130126450771373
0.34034034034034033,0.9748754612218455
0.34434434434434436,1.0354548229367753
0.3483483483483483,1.094336024779092
0.35235235235235235,1.1511113735053624
0.3563563563563564,1.2053825551556194
0.36036036036036034,1.2567629503879507
0.36436436436436437,1.3048798848510246
0.3683683683683684,1.3493768017507652
0.37237237237237236,1.389915344209441
0.3763763763763764,1.4261773355279947
0.38038038038038036,1.4578666460427905
0.3843843843843844,1.4847109359127013
0.3883883883883884,1.506463263877924
0.3923923923923924,1.5229035527941197
0.3963963963963964,1.5338399035600576
0.40040040040040037,1.5391097499192687
0.4044044044044044,1.5385808475213953
0.4084084084084084,1.5321520915717572
0.4124124124124124,1.519754158372837
0.4164164164164164,1.50134996706332
0.42042042042042044,1.4769349588833096
0.4244244244244244,1.4465371923325732
0.42842842842842843,1.4102172536362345
0.43243243243243246,1.3680679829832432
0.4364364364364364,1.320214018051242
0.44044044044044045,1.2668111573711638
